整合編號,食品分類,樣品名稱,內容物描述,俗名,廢棄率(%),熱量(kcal),修正熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),錳(mg),維生素A總量(IU),視網醇當量(RE)(ug),視網醇(ug),α-胡蘿蔔素(ug),β-胡蘿蔔素(ug),維生素D總量(IU),維生素D總量(ug),維生素D2(ug),維生素D3(ug),維生素E總量(mg),α-維生素E當量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),維生素K1(ug),維生素K2 (MK-4)(ug),維生素K2 (MK-7)(ug),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕櫚酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M總量(mg),肉豆蔻烯酸(14:1)(mg),棕櫚烯酸(16:1)(mg),油酸(18:1)(mg),鱈烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),P/M/S,反式脂肪(mg),水解胺基酸總量(mg),天門冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),絲胺酸(Ser)(mg),麩胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),纈胺酸(Val)(mg),甲硫胺酸(Met)(mg),異白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),離胺酸(Lys)(mg),組胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),膽固醇(mg),酒精含量(g)
J0405002,魚貝類,青星九刺鮨魚片,樣品狀態:生; 前處理描述:混合均勻打碎,"紅鱠,紅格仔,過魚,石斑,條舅,紅條,鱠仔(臺東) ",,103.6921,103.6921,77.142,22.554,0.8189,0.4236,1.2982,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,44.613,427.207,7.13,30.471,0.0,0.31,204.89,0.0,,18.0565,5.417,5.417,,,,,,,0.3,0.3,0.3,0.0,0.0,0.0,,,,0.032,0.0457,3.9523,0.219,0.399,4.671,0.0,423.600592,0.0,0.0,0.0,0.0,0.0,0.0,73.38981799999999,10.899558999999998,251.77899399999998,11.677514,67.77216399999999,0.0,4.544895,3.537648,0.0,191.172205,0.0,77.320538,106.858261,6.993405999999999,0.0,188.314244,10.40003,0.0,0.0,42.173350000000006,21.610770999999993,24.910937999999998,89.219155,15.80477,1.00/1.02/2.25,,19081.829,2039.204,920.929,808.219,2939.8,516.963,905.122,1210.612,168.127,835.858,618.956,824.534,1717.779,760.07,817.432,1842.715,485.234,1278.719,391.556,46.481,
J0405101,魚貝類,斑帶石斑魚,"樣品狀態:生,已去鱗及內臟; 前處理描述:去頭尾,骨刺及魚皮,混合均勻打碎","石斑,過魚,罔仔,竹節鱠,擬青石斑魚",63.5,90.4736,90.4736,79.567,20.181,0.4768,0.22,1.0946,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,90.984,308.571,18.514,25.331,0.0,0.496,146.409,,,8.9399,2.682,2.682,,,,,,,0.37,0.37,0.37,0.0,0.0,0.0,,,,0.037,0.0919,1.4,0.144,0.761,9.685,1.171,220.028896,0.0,0.0,0.0,0.0,0.0,0.0,18.757312000000002,0.0,147.57436800000002,7.070944,46.626272,0.0,0.0,0.0,0.0,146.005696,0.0,42.50672,103.49897600000001,0.0,0.0,110.765408,5.950464,0.0,0.0,0.0,38.487296,0.0,66.32764799999998,0.0,1.00/1.32/1.99,,18541.538,2068.593,839.488,734.325,3119.605,568.407,779.401,1123.638,223.289,915.711,610.19,850.664,1615.71,707.342,817.849,1856.121,454.699,1089.452,167.054,54.613,
J0405102,魚貝類,龍虎石斑魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","龍虎斑,巴龍膽,珍珠龍膽,虎膽",63.0,121.7781,121.7781,73.289,20.573,3.7618,0.982,1.2101,1.1661,0.0,0.119,0.119,0.0,0.0,0.0,0.0,0.0,68.94,430.41,24.153,31.75,0.0,0.63,193.37,0.0298,0.0148,8.6566,2.597,2.597,,0.0,0.0,0.0,0.0,0.0,1.391,1.3181,1.31,0.0,0.081,0.0,0.0,0.0,0.0,0.186,0.1878,2.6647,0.1515,0.725,22.978,0.0,982.0178900000001,0.0,0.0,0.0,0.0,0.0,0.0,107.361772,11.887288000000002,620.6969999999999,12.940591999999999,204.26573999999997,0.0,13.091064,5.492228,6.282206,1345.5582419999998,0.0,151.52530399999998,1119.963096,74.069842,0.0,1358.8373960000001,863.107392,60.151182,0.0,29.153950000000002,128.12690800000001,71.47419999999998,206.823764,75.2886652,1.38/1.37/1.00,9.42,20948.326,2208.017,939.237,838.93,3299.807,710.652,1236.339,1326.668,197.518,1057.355,512.933,961.607,1854.883,779.528,912.416,2067.56,473.429,1355.267,216.18,66.99,
J0405201,魚貝類,斑點九刺鮨(去皮),"樣品狀態:生,已去鱗片及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","眼斑鱠,過魚,石斑,油鱠,青貓,黑鱠僅,黑鱠仔(澎湖) ",59.4,81.6928,81.6928,78.871,18.801,0.1566,,1.2512,0.9202,,0.0,0.0,0.0,,0.0,0.0,0.0,156.803,395.93,16.817,32.266,0.0,0.573,211.769,,,0.0,0.0,0.0,,,,,,,0.289,0.289,0.289,0.0,0.0,0.0,,,,0.094,0.0467,1.2739,0.085,0.437,8.471,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18982.314,2090.199,836.942,709.252,3252.482,588.04,809.117,1147.563,189.0,932.0,569.771,881.201,1675.374,684.6,833.593,1877.499,451.905,1217.972,235.804,45.581,
J0405301,魚貝類,斑點九刺鮨(含皮),"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","眼斑鱠,過魚,石斑,油鱠,青貓,黑鱠僅,黑鱠仔(澎湖) ",68.8,83.7875,83.7875,79.85,19.39,0.11,0.0597,1.0487,0.0,,,,,,,,,58.97,370.72,5.5,29.088,0.46,0.4,228.11,,,3.1666,0.95,0.95,,,,,,,0.05,0.0216,0.02,0.0,0.01,0.02,,,,0.033,0.02,1.208,0.087,0.48,4.9,1.26,59.72747,0.0,0.0,0.0,0.0,0.0,0.0,5.86102,1.54165,40.39244,1.2868899999999999,9.71894,0.0,0.92653,0.0,0.0,31.586389999999998,0.0,8.567570000000002,14.211229999999999,8.80759,0.0,18.68526,3.17405,1.56926,1.8102699999999998,5.227310000000001,0.0,2.7074300000000004,4.19694,,1.00/1.69/3.20,,17830.24,1895.22,782.62,681.4,2856.61,568.13,823.5,1063.66,393.57,855.96,552.92,816.62,1515.2,634.98,774.64,1802.75,397.75,1234.73,179.98,41.25,
J0405401,魚貝類,棕點石斑魚,"樣品狀態:生,已去鱗片及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","老虎斑,過魚",60.0,115.2697,115.2697,76.926,19.083,3.7456,1.4416,1.2826,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,78.821,409.37,12.85,29.436,0.943,0.026,204.647,,,21.3365,6.401,6.401,,,,,,,1.276,1.276,1.276,0.0,0.0,0.0,,,,0.195,0.2568,2.4551,0.165,0.032,8.113,0.742,1441.569072,0.0,0.74912,0.8989440000000001,0.861488,5.6184,1.4233280000000001,183.309664,22.585967999999998,926.3243360000001,26.818496,245.861184,0.0,12.622672000000001,7.191552000000001,7.303920000000001,1115.552048,2.99648,308.674896,730.4294560000001,61.877311999999996,11.573903999999999,1111.244608,126.00198400000001,37.26872,21.761936,79.06961600000001,205.558528,125.814704,515.7691199999999,77.196816,1.00/1.00/1.30,,19185.553,2110.516,876.012,727.089,3224.83,600.063,871.601,1195.622,201.208,1006.863,581.076,879.131,1677.1,700.379,804.978,1851.454,444.931,1219.624,213.076,86.671,
J0405501,魚貝類,鞍帶石斑魚片,樣品狀態:生; 前處理描述:混合均勻打碎,"龍膽石斑,過魚,槍頭石斑魚,倒吞鱟,鴛鴦鱠,龍躉(香港) ",,155.3576,155.3576,71.365,19.112,8.1762,2.8506,1.1307,0.2161,,0.0,0.0,0.0,,0.0,0.0,0.0,118.325,292.005,11.058,24.826,0.257,1.352,148.957,,,0.0,0.0,0.0,,,,,,,0.281,0.281,0.281,0.0,0.0,0.0,,,,0.156,0.1442,2.4566,0.169,0.075,7.247,0.327,2850.550368,0.0,0.0,0.0,0.0,0.0,0.0,27.308508000000003,6.786246,2102.6733539999996,19.949928,682.385652,0.0,4.0063379999999995,5.641578,1.798764,3217.3347000000003,0.0,190.260174,3027.0745260000003,0.0,0.0,2089.509672,1754.776044,61.975596,0.0,179.304066,0.0,14.553636,78.90033000000001,18.887021999999998,1.00/1.54/1.36,,16314.057,1716.595,758.214,648.341,2555.475,526.903,766.517,1033.42,152.841,776.535,539.466,788.816,1436.649,621.473,689.646,1632.377,387.961,1065.133,217.695,90.757,
J0405601,魚貝類,駝背鱸,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","老鼠斑,鰵魚,烏丸稅,尖嘴鱠仔,觀音鱠,斟鰻鱠(澎湖)",59.0,82.699,82.699,80.1,18.1,0.6,0.2618,1.2,0.0,,,,,,,,,93.0,375.0,24.0,30.0,0.2,0.6,204.0,,,6.6666,2.0,2.0,,,,,,,0.98,0.98,0.98,0.0,0.0,0.0,,,,0.08,0.05,1.2,0.098,0.51,4.0,0.0,261.84000000000003,0.0,0.0,0.0,0.0,0.0,0.0,28.02,5.28,168.18000000000004,0.0,60.36000000000001,0.0,0.0,0.0,0.0,163.38,0.0,35.52,118.97999999999998,8.88,0.0,174.78,7.62,0.0,0.0,36.839999999999996,21.78,31.799999999999994,76.74,,1.07/1.00/1.60,,19645.0,2057.0,889.0,757.0,3144.0,712.0,901.0,1201.0,459.0,930.0,630.0,874.0,1616.0,719.0,804.0,1899.0,449.0,1384.0,220.0,44.4,
J0405701,魚貝類,橫紋九刺鮨,"樣品狀態:生,已去鱗及內臟; 前處理描述:去皮,去頭尾及骨刺,混合均勻打碎","橫帶鱠,過魚,石斑,黑貓仔,黑絲貓,竹鱠仔,黑青貓仔(澎湖),烏絲(香港) ",62.7,85.3076,85.3076,80.123,19.25,0.3448,0.1499,1.1622,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,80.918,294.819,20.102,26.504,0.0,0.358,146.818,,,7.4366,2.231,2.231,,,,,,,0.493,0.493,0.493,0.0,0.0,0.0,,,,0.03,0.0996,1.0857,0.105,0.413,19.718,0.515,149.87076800000003,0.0,0.0,0.0,0.0,0.0,0.0,17.18828,0.0,94.71655999999999,0.0,37.965928,0.0,0.0,0.0,0.0,76.276656,0.0,25.122128,51.154528,0.0,0.0,118.649128,0.0,0.0,0.0,0.0,43.144824,0.0,75.50430399999999,0.0,1.56/1.00/1.96,,18686.614,2117.695,839.805,717.181,3127.633,558.927,812.998,1171.868,219.387,925.175,607.627,834.681,1629.714,690.23,840.241,1913.088,435.63,1081.694,163.04,51.825,
J0405801,魚貝類,大口黑鱸,"樣品狀態:生,已去鱗及內臟; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","黑鱸,加州鱸,淡水鱸",47.4,129.9823,129.9823,75.446,20.684,4.6188,1.1772,1.1561,0.0,,,,,,,,,101.0996,361.6961,16.8606,29.9099,1.2328,0.7621,175.5675,,,86.9625,26.089,26.089,,,,,,,1.74,1.5085,1.46,0.06,0.17,0.05,,,,0.232,0.079,2.649,0.174,1.88,5.36,2.37,1177.193556,0.0,0.32331600000000005,0.0,0.0,2.447964,0.9699480000000001,202.626756,16.812431999999998,833.5548360000001,10.022796,105.90908400000002,0.0,4.5264240000000004,0.0,0.0,1710.387828,4.1107320000000005,376.29363600000005,1160.2425600000001,159.487164,10.253736,1731.3109920000002,573.6549600000001,90.436104,66.187404,60.644844000000006,246.82867200000004,153.15940799999998,540.3996,,1.47/1.45/1.00,,17826.749,1872.366,815.181,776.99,2762.02,580.993,878.027,1090.308,188.512,924.453,572.308,903.664,1496.979,670.597,778.424,1737.055,484.507,1078.28,216.085,58.64,
J0405901,魚貝類,日本紅目大眼鯛,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,內臟及骨刺,混合均勻打碎","紅目鰱,嚴公仔,大目仔(臺東),紅目孔(澎湖),嚴公舅(澎湖) ",60.0,97.222,97.222,79.3,19.6,1.5,0.498,1.1,0.0,,,,,,,,,63.0,369.0,12.0,31.0,0.4,0.3,302.0,,,6.6666,2.0,2.0,,,,,,,0.6,0.6,0.6,0.0,0.0,0.0,,,,0.04,0.07,4.6,0.207,0.56,,0.0,498.00000000000006,0.0,0.0,0.0,0.0,1.05,0.0,51.89999999999999,13.35,294.6,14.849999999999998,106.20000000000002,5.549999999999999,5.4,2.7,2.4,379.5,0.0,60.9,271.5,30.6,16.5,622.3499999999999,17.4,9.15,7.2,53.10000000000001,90.6,54.150000000000006,390.75000000000006,,1.64/1.00/1.31,,16847.0,1739.0,770.0,696.0,2682.0,590.0,745.0,1012.0,354.0,836.0,537.0,768.0,1387.0,632.0,725.0,1590.0,409.0,1168.0,207.0,52.1,
J0406001,魚貝類,血斑異大眼鯛,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","紅目鰱,嚴公仔",66.0,93.374,93.374,77.7,20.6,0.6,0.2436,1.2,0.0,,,,,,,,,119.0,326.0,7.0,29.0,0.3,0.3,181.0,,,16.6665,5.0,5.0,,,,,,,0.37,0.37,0.37,0.0,0.0,0.0,,,,0.13,0.08,4.0,0.142,1.12,,0.3,243.6,0.0,0.0,0.0,0.0,0.0,0.0,25.619999999999997,0.0,136.8,17.64,57.53999999999999,0.0,2.4599999999999995,0.6,2.94,126.42,0.0,24.96,80.39999999999999,3.0,18.06,230.52,7.980000000000001,2.7600000000000002,0.0,0.0,35.46,9.12,175.2,,1.82/1.00/1.93,,21821.0,2225.0,1018.0,873.0,3512.0,762.0,944.0,1313.0,508.0,1062.0,711.0,972.0,1811.0,813.0,893.0,2071.0,516.0,1552.0,265.0,54.2,
J0406101,魚貝類,多鱗沙鮻,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","沙腸仔,kiss 魚",46.0,90.246,90.246,78.2,18.6,1.2,0.4698,1.4,0.6,,,,,,,,,96.0,291.0,54.0,33.0,0.3,0.6,203.0,,,36.6663,11.0,11.0,,,,,,,0.6,0.6,0.6,0.0,0.0,0.0,,,,0.06,0.05,1.4,0.112,0.97,4.0,1.8,469.8,0.0,0.0,0.0,0.0,0.0,0.0,68.4,13.32,288.36,12.84,81.60000000000001,0.0,5.28,0.0,0.0,393.24,0.0,134.4,233.15999999999997,18.36,7.32,336.84,13.919999999999998,3.0,4.44,67.91999999999999,122.99999999999999,54.84,69.71999999999998,,1.00/1.17/1.39,,20006.0,2108.0,873.0,779.0,3155.0,766.0,904.0,1216.0,438.0,965.0,634.0,877.0,1590.0,755.0,833.0,1895.0,480.0,1495.0,243.0,103.4,
J0406201,魚貝類,日本馬頭魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","馬頭,方頭魚,吧唄,紅尾,吧口弄,紅馬頭,紅甘鯛 ",59.9,85.071,85.071,79.56,18.74,0.56,0.2093,1.32,0.0,,,,,,,,,85.88,393.85,9.27,30.89,0.34,0.45,210.63,,,28.1331,8.44,8.44,,,,,,,0.52,0.52,0.52,0.0,0.0,0.0,,,,0.026,0.05,1.25,0.073,1.45,2.0,0.8,209.26136,0.0,0.0,0.0,0.0,0.0,0.0,24.310719999999996,0.0,142.18456,0.0,40.0624,0.0,2.7036800000000003,0.0,0.0,158.60096000000001,0.0,38.824799999999996,107.81512000000001,8.806560000000001,3.154480000000001,192.13376000000005,5.13016,1.7315200000000002,0.0,23.39064,31.208800000000004,24.995040000000003,105.6776,,1.21/1.00/1.32,,16346.42,1738.61,734.4,630.19,2696.25,506.43,773.56,1075.67,421.71,866.36,380.03,792.62,1401.5,564.78,703.27,1606.39,358.47,897.98,198.2,76.5381,
J0406301,魚貝類,白馬頭魚,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","馬頭,方頭魚,馬頭,方頭魚,白馬頭,拉崙(澎湖),白甘鯛 ",68.0,91.004,91.004,78.4,19.2,1.0,0.4084,1.3,0.1,,,,,,,,,63.0,431.0,9.0,34.0,0.3,0.4,205.0,,,33.333,10.0,10.0,,,,,,,0.37,0.3513,0.35,0.0,0.01,0.01,,,,0.02,0.04,1.7,0.132,1.46,0.0,1.9,408.40000000000003,0.0,0.0,0.0,0.0,1.1,0.5,41.4,6.3,268.99999999999994,7.4,73.39999999999999,0.0,4.6,3.0,1.7000000000000002,293.4,0.0,48.300000000000004,212.8,25.099999999999998,7.2,298.09999999999997,7.2,1.8,2.0,38.199999999999996,32.8,47.800000000000004,168.29999999999998,,1.02/1.00/1.39,,18437.0,1869.0,828.0,732.0,2930.0,634.0,780.0,1055.0,431.0,912.0,587.0,865.0,1531.0,680.0,747.0,1826.0,452.0,1284.0,294.0,39.7,
J0406401,魚貝類,鬼頭刀魚片,樣品狀態:生; 前處理描述:混合均勻打碎,"鱰魚,萬魚,飛烏虎,鬼頭刀(臺東),鱰,萬引,扁頭刀(澎湖),九萬仔(澎湖)",,77.7927,77.7927,81.336,17.237,0.4646,0.1608,0.9246,0.0378,,0.029,0.029,0.0,,0.0,0.0,0.0,177.842,126.898,13.004,24.949,0.711,0.393,155.147,,,0.0,0.0,0.0,,,,,,,1.123,1.123,1.123,0.0,0.0,0.0,,,,0.146,0.0768,3.6304,0.327,3.882,47.288,0.588,160.7516,0.0,0.0,0.0,0.0,0.0,0.0,6.2721,2.4159200000000003,84.88242,5.06414,60.305080000000004,0.0,1.81194,0.0,0.0,117.3115,0.0,6.1791800000000014,108.11242,3.0199000000000003,0.0,179.19622,19.5132,0.0,0.0,17.09728,17.46896,6.1791800000000014,118.9376,7.4336,1.53/1.00/1.37,,16670.185,1684.288,770.988,664.283,2649.503,526.723,731.963,1037.805,144.138,838.291,477.883,827.943,1426.248,640.991,635.526,1620.84,702.55,1077.542,212.68,49.284,
J0406501,魚貝類,鬼頭刀,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","鱰魚,萬魚,飛烏虎,鬼頭刀(臺東),鱰,萬引,扁頭刀(澎湖),九萬仔(澎湖)",55.0,106.616,106.616,76.0,21.8,1.5,0.4713,1.3,0.0,,,,,,,,,55.0,474.0,6.0,29.0,0.7,0.3,253.0,,,13.3332,4.0,4.0,,,,,,,0.84,0.84,0.84,0.0,0.0,0.0,,,,0.22,0.11,6.4,0.211,3.6,,0.0,471.30000000000007,0.0,0.0,0.0,0.0,0.0,0.0,60.449999999999996,9.15,282.0,10.8,102.3,0.0,6.6,0.0,0.0,436.8,0.0,65.40000000000002,244.50000000000003,65.40000000000002,61.49999999999999,591.6,25.2,8.85,11.25,34.49999999999999,83.10000000000001,46.199999999999996,382.5,,1.35/1.00/1.08,,20684.0,2046.0,944.0,830.0,3184.0,784.0,938.0,1194.0,384.0,1088.0,474.0,964.0,1651.0,766.0,844.0,1941.0,983.0,1464.0,205.0,52.7,
J0406601,魚貝類,海鱺,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","海麗仔,軍曹魚,海龍魚,黑魽,海麗(臺東),海魚戾魚,錫臘白,海鱺/鱺魚/紅目鱺(澎湖) ",54.0,106.05,106.05,77.4,20.4,2.1,1.0681,1.3,0.0,,,,,,,,,131.0,323.0,6.0,31.0,0.3,0.5,227.0,,,13.3332,4.0,4.0,,,,,,,0.32,0.32,0.32,0.0,0.0,0.0,,,,0.12,0.1,5.3,0.092,0.79,,0.6,1068.06,0.0,0.0,0.0,0.0,0.0,0.0,94.91999999999999,0.0,678.3000000000001,32.550000000000004,247.8,0.0,14.489999999999998,0.0,0.0,789.39,0.0,158.97000000000003,562.8,16.380000000000003,51.239999999999995,241.92,0.0,1.6800000000000002,0.0,0.0,69.09000000000002,36.33,134.82000000000002,,1.00/3.26/4.41,,17241.0,1777.0,831.0,717.0,2653.0,732.0,872.0,1072.0,160.0,857.0,567.0,811.0,1461.0,641.0,702.0,1648.0,480.0,1260.0,0.0,53.8,
J0406602,魚貝類,海鱺魚片,"樣品狀態:生; 前處理描述:去皮及骨刺,混合均勻打碎","海麗仔,軍曹魚,海龍魚,黑魽,海麗(臺東),海魚戾魚,錫臘白,海鱺/鱺魚/紅目鱺(澎湖) ",34.8,264.0129,264.0129,61.153,19.317,20.1252,7.2429,1.2474,0.0,,0.051,0.0246,0.0264,0.0,0.0,0.0,0.0,49.952,376.797,6.587,26.744,0.0,0.371,215.46,,,39.9063,11.972,11.972,,,0.0,0.0,0.0,0.0,2.992,2.8912,2.868,0.031,0.07,0.023,0.0,0.0,0.0,0.152,0.1624,5.9892,0.453,2.075,5.308,0.791,7242.938728800002,0.0,0.0,0.0,0.0,11.068859999999999,2.01252,785.3255544,109.44083759999998,4806.9643956,123.6089784,1284.4103892,0.0,63.857259600000006,33.20658,23.043354,6095.3394492,3.01878,1169.4954972,4654.8782592,221.6388276,46.308085199999994,6442.680276,2062.4506212,333.33368759999996,95.09157,291.3927708,1162.3711764,470.6680523999999,2027.3723975999997,344.4025476,1.06/1.00/1.19,28.5,21028.275,2025.549,940.034,785.795,3324.022,698.419,904.224,1208.65,209.126,1057.147,566.97,1003.067,1668.392,766.972,817.163,1832.246,1629.242,1343.109,248.148,73.028,
J0406701,魚貝類,大口逆鈎鰺,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","七星仔,棘蔥仔,鬼平,龜濱,龜柄,油面仔(臺東),歸秉/龜秉/肥柄(澎湖)",53.0,103.008,103.008,75.5,21.8,1.1,0.4577,1.5,0.1,,,,,,,,,54.0,596.0,2.0,35.0,0.8,0.4,273.0,,,23.3331,7.0,7.0,,,,,,,1.23,1.23,1.23,0.0,0.0,0.0,,,,0.12,0.16,4.7,0.433,2.74,1.0,1.5,457.71,0.0,0.0,0.0,0.0,0.44000000000000006,0.33,33.11,7.370000000000001,266.2,11.550000000000002,125.29,0.0,5.17,3.0800000000000005,5.17,303.16,0.0,51.26,239.91,8.910000000000002,3.0800000000000005,339.13000000000005,9.790000000000001,2.5300000000000007,2.0900000000000003,33.33,24.859999999999996,47.190000000000005,219.34000000000003,,1.12/1.00/1.51,,21429.0,2134.0,967.0,831.0,3177.0,775.0,966.0,1283.0,528.0,1144.0,662.0,1032.0,1772.0,795.0,896.0,2048.0,592.0,1454.0,373.0,51.9,
J0406801,魚貝類,大甲鰺,"樣品狀態:生; 前處理描述:去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎","鐵甲,扁甲,大目巴攏,大甲鰺",55.0,104.956,104.956,74.8,21.2,1.6,0.6584,2.0,0.4,,,,,,,,,90.0,365.0,136.0,37.0,2.0,0.9,320.0,,,36.6663,11.0,11.0,,,,,,,0.07,0.07,0.07,0.0,0.0,0.0,,,,0.05,0.25,3.4,0.274,10.75,5.0,0.8,658.4,0.0,0.0,0.0,0.0,0.0,0.0,42.24,12.320000000000002,391.68000000000006,18.72,170.40000000000003,0.0,8.16,6.56,8.32,273.44,0.0,81.60000000000001,185.12,6.720000000000001,0.0,668.48,13.760000000000002,7.84,6.56,55.2,105.12,78.72,401.28000000000003,,2.44/1.00/2.41,,20097.0,2033.0,888.0,729.0,3049.0,1876.0,896.0,1226.0,407.0,1061.0,589.0,966.0,1635.0,780.0,854.0,1892.0,503.0,713.0,0.0,93.1,
J0406901,魚貝類,日本竹筴魚,"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","巴攏,竹莢魚,瓜仔魚,真鰺,巴蘭,瓜魚,巴弄/硬尾(澎湖),黑尾",51.6,116.3594,116.3594,74.497,23.01,2.0074,0.7125,1.0913,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,88.103,388.443,72.868,46.486,1.429,0.533,357.486,,,20.4298,6.129,6.129,,,,,,,0.456,0.456,0.456,0.0,0.0,0.0,,,,0.165,0.2002,9.9386,0.687,17.844,8.8,0.439,712.506556,0.0,0.0,0.0,0.0,3.352358,0.0,81.620884,0.0,428.35908599999993,17.163269999999997,170.06692800000002,0.0,6.303236,5.640794000000001,0.0,438.737344,0.0,115.766758,302.334514,12.465954000000002,8.170117999999999,816.369432,31.415810000000004,12.204992,0.0,88.64678400000001,207.90641799999997,87.763528,388.43190000000004,39.806742,1.86/1.00/1.62,,22331.482,2238.479,1021.442,870.265,3302.776,792.635,1049.909,1411.455,259.525,1198.053,626.924,1039.809,1825.872,808.91,930.936,2180.026,1429.157,1345.309,0.0,61.626,
J0407001,魚貝類,布氏鯧鰺(去皮),"樣品狀態:生; 前處理描述:去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎","金槍,金鯧,紅杉,紅沙瓜仔,長鰭黃臘鰺,甘仔魚(臺東),紅紗(澎湖) ",56.4,191.8116,191.8116,67.249,20.271,11.669,4.0077,0.9595,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,49.435,324.946,21.088,25.413,0.603,1.197,190.809,,,712.6762,213.805,213.805,,,,,,,9.73,5.0226,4.403,0.473,3.392,1.462,,,,0.077,0.2463,5.1407,0.445,3.03,9.414,0.814,4007.7063810000004,0.0,0.0,0.0,0.0,8.763418999999999,0.0,282.658187,34.225177,2911.357155,35.088683,652.8922190000001,0.0,34.551909,31.296258,16.873374,4648.11277,8.284989999999999,505.407728,3907.7964030000003,226.623649,0.0,2736.6255490000003,1371.760964,207.82488999999998,0.0,116.43328200000002,136.247244,248.42134099999998,655.937828,276.450279,1.00/1.70/1.46,,17772.059,1792.974,790.253,642.793,2632.541,723.534,1029.532,1172.028,417.48,962.997,514.83,851.319,1445.724,609.983,697.103,1660.345,448.677,1155.572,224.374,76.732,
